연번,시도,시군구,읍면동,주    소,전화번호,실제_기관명_전화_AI,D열과의 매핑여부,팩스번호,실제_기관명_팩스_AI,I열과의 매핑여부,팩스전송결과(250711),팩스전송_성공여부,우선순위_케이스,Phase0_성공여부,Phase0_전화매칭,Phase0_팩스매칭,Phase0_신뢰도,전화_매칭_유형,팩스_매칭_유형,최종_결과,오류_메시지
3357,경남,거제시,일운면사무소,경상남도 거제시 일운면 지세포4길 7,055-639-6460,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3360,경남,거제시,거제면사무소,경상남도 거제시 거제면 서상길 1,,,,055-639-6560,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3361,경남,거제시,둔덕면사무소,경상남도 거제시 둔덕면 거제남서로 4620,055-639-6593,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3362,경남,거제시,사등면사무소,경상남도 거제시 사등면 성포로 104,055-639-6006,055-639-6006은 경남 거제시 사등면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3363,경남,거제시,연초면사무소,경상남도 거제시 연초면 죽토로 11,055-639-6007,055-639-6007은 경남 거제시 연초면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3365,경남,거제시,장목면사무소,경상남도 거제시 장목면 장동1길 46-1,055-639-6009,055-639-6009은 경남 거제시 장목면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3367,경남,거제시,능포동주민센터,경상남도 거제시 능포로 182,055-639-6012,055-639-6012은 경남 거제시 능포동 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3368,경남,거제시,아주동주민센터,경상남도 거제시 탑곡로 73,055-639-6013,055-639-6013은 경남 거제시 아주동 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3369,경남,거제시,옥포1동주민센터,경상남도 거제시 옥포로2길 7,055-751-1000,,,055-639-6014,055-639-6014은 경남 거제시 옥포1동 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,FALSE,TRUE,80,매칭실패,팩스→전화,Phase 0 자동 라벨링 완료,
3370,경남,거제시,옥포2동행정복지센터,경상남도 거제시 옥포로25길 20,055-639-6015,055-639-6015은 경남 거제시 옥포2동 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3371,경남,거제시,장평동주민센터,경상남도 거제시 장평3로 10,055-639-6016,055-639-6016은 경남 거제시 장평동 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3372,경남,거제시,고현동주민센터,경상남도 거제시 거제중앙로13길 24,055-639-6017,055-639-6017은 경남 거제시 고현동 주민센터의 전화번호입니다,,055-639-6920,,,응답없음,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3375,경남,양산시,물금읍행정복지센터,경상남도 양산시 물금읍 황산로 384,055-392-7020,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3376,경남,양산시,동면행정복지센터,경상남도 양산시 동면 내송로 37,055-392-7106,,,055-362-9898,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3377,경남,양산시,원동면행정복지센터,경상남도 양산시 원동면 원동마을길 36,,,,055-392-7157,055-392-7157은 경남 양산시 원동면 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,FALSE,TRUE,80,매칭실패,팩스→전화,Phase 0 자동 라벨링 완료,
3378,경남,양산시,상북면행정복지센터,경상남도 양산시 상북면 상북중앙로 398,,,,055-362-9898,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3379,경남,양산시,하북면행정복지센터,경상남도 양산시 하북면 신평강변5길 12,,,,055-392-7251,055-392-7251은 경남 양산시 하북면 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,FALSE,TRUE,80,매칭실패,팩스→전화,Phase 0 자동 라벨링 완료,
3380,경남,양산시,중앙동행정복지센터,경상남도 양산시 북안남5길 21(북부동),055-392-7304,055-392-7304은 경남 양산시 중앙동 주민센터의 전화번호입니다,,055-272-5100,055-272-5100은 경남 창원시 성산구 반송동 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,TRUE,TRUE,100,전화→전화,팩스→전화,Phase 0 자동 라벨링 완료,
3381,경남,양산시,양주동행정복지센터,경상남도 양산시 양주로 130(중부동),,,,055-392-7454,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3382,경남,양산시,삼성동행정복지센터,경상남도 양산시 신기서길 27(신기동),,,,055-392-7353,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3383,경남,양산시,강서동행정복지센터,경상남도 양산시 교동1길 18(교동),,,,055-392-7401,055-392-7401은 경남 양산시 강서동 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,FALSE,TRUE,80,매칭실패,팩스→전화,Phase 0 자동 라벨링 완료,
3384,경남,양산시,서창동행정복지센터,경상남도 양산시 서창로 194(삼호동),055-392-6701,055-392-6701은 경남 양산시 서창동 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3385,경남,양산시,소주동행정복지센터,경상남도 양산시 소주회야1길 5-26(소주동),,,,055-392-6751,055-392-6751은 경남 양산시 소주동 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,FALSE,TRUE,80,매칭실패,팩스→전화,Phase 0 자동 라벨링 완료,
3386,경남,양산시,평산동행정복지센터,경상남도 양산시 평산로 71(평산동),,,,055-392-6830,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3387,경남,양산시,덕계동행정복지센터,경상남도 양산시 번영로 35(덕계동),055-392-6853,,,055-392-6857,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3388,경남,의령군,의령읍행정복지센터,경상남도 의령군 의령읍 의병로19길 15,055-570-4523,,,055-570-2822,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3390,경남,의령군,칠곡면행정복지센터,경상남도 의령군 칠곡면 칠곡로 33,,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3392,경남,의령군,화정면사무소,경상남도 의령군 화정면 화정로 294,,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3393,경남,의령군,용덕면사무소,경상남도 의령군 용덕면 용암로1길 4,055-570-4562,,,055-570-4561,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3396,경남,의령군,낙서면사무소,경상남도 의령군 낙서면 낙서로 509-3,055-570-4680,055-570-4680은 경남 의령군 낙서면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3403,경남,함안군,함안면사무소,경상남도 함안군 함안면 성산로 15,055-580-3151,055-580-3151은 경남 함안군 함안면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3404,경남,함안군,군북면사무소,경상남도 함안군 군북면 지두2길 15,055-580-3251,055-580-3251은 경남 함안군 군북면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3405,경남,함안군,법수면사무소,경상남도 함안군 법수면 우거북길 16-3,055-580-3352,,,055-580-3351,055-580-3351은 경남 함안군 법수면 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,FALSE,TRUE,80,매칭실패,팩스→전화,Phase 0 자동 라벨링 완료,
3407,경남,함안군,칠서면사무소,경상남도 함안군 칠서면 청계2길 35,055-580-3551,055-580-3551은 경남 함안군 칠서면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3408,경남,함안군,칠북면사무소,경상남도 함안군 칠북면 칠북로 32,055-580-3651,055-580-3651은 경남 함안군 칠북면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3410,경남,함안군,여항면사무소,경상남도 함안군 여항면 여항로 50,,,,055-580-3950,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3411,경남,창녕군,창녕읍행정복지센터,경상남도 창녕군 창녕읍 종로 38-9,055-530-1000,,,055-532-0782,,,전화번호오류,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3417,경남,창녕군,유어면사무소,경상남도 창녕군 유어면 우포1대로 583,055-530-6781,055-530-6781은 경남 창녕군 유어면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3418,경남,창녕군,대지면사무소,경상남도 창녕군 대지면 우포2로 975,055-530-6821,055-530-6821은 경남 창녕군 대지면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3425,경남,고성군,고성읍행정복지센터,경상남도 고성군 고성읍 송학로 93,055-670-5001,055-670-5001은 경남 고성군 고성읍 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3426,경남,고성군,삼산면사무소,경상남도 고성군 삼산면 공룡로 2137,,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3427,경남,고성군,하일면사무소,경상남도 고성군 하일면 공룡로 979,055-670-3041,,,055-670-3048,,,연결끊김,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3428,경남,고성군,하이면사무소,경상남도 고성군 하이면 공룡로 1,055-670-2114,,,055-670-3048,,,연결끊김,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3429,경남,고성군,상리면사무소,경상남도 고성군 상리면 척번정길 105,055-670-5201,055-670-5201은 경남 고성군 상리면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3431,경남,고성군,영현면사무소,경상남도 고성군 영현면 대가로 1681,055-670-5301,055-670-5301은 경남 고성군 영현면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3432,경남,고성군,영오면사무소,경상남도 고성군 영오면 영산1길 7,055-670-5351,055-670-5351은 경남 고성군 영오면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3433,경남,고성군,개천면사무소,경상남도 고성군 개천면 옥천로 1278,055-670-5411,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3434,경남,고성군,구만면사무소,경상남도 고성군 구만면 영회로 1765,055-670-5451,055-670-5451은 경남 고성군 구만면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3435,경남,고성군,회화면사무소,경상남도 고성군 회화면 배둔로 80,,,,055-670-5501,055-670-5501은 경남 고성군 회화면 주민센터의 전화번호입니다,,연결끊김 ,FALSE,기타,TRUE,FALSE,TRUE,80,매칭실패,팩스→전화,Phase 0 자동 라벨링 완료,
3436,경남,고성군,마암면사무소,경상남도 고성군 마암면 옥천로 247,055-670-5551,055-670-5551은 경남 고성군 마암면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3437,경남,고성군,동해면사무소,경상남도 고성군 동해면 장기3길 100,,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3438,경남,고성군,거류면사무소,경상남도 고성군 거류면 당동3길 5,055-670-5651,055-670-5651은 경남 고성군 거류면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3439,경남,남해군,남해읍행정복지센터,경상남도 남해군 남해읍 남해읍 화전로 81　,,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3440,경남,남해군,이동면행정복지센터,경상남도 남해군 이동면 무림로 76　,055-548-6500,055-548-6500은 경남 창원시 진해구 이동 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3441,경남,남해군,상주면행정복지센터,경상남도 남해군 상주면 남해대로 705,055-860-8172,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3442,경남,남해군,삼동면행정복지센터,경상남도 남해군 삼동면 동부대로1876번길 12,055-860-8172,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3443,경남,남해군,미조면행정복지센터,경상남도 남해군 미조면 미송로 60　,055-860-8213,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3444,경남,남해군,남면행정복지센터,경상남도 남해군 남면 남서대로 778,055-860-8001,055-860-8001은 경남 남해군 남해읍 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3445,경남,남해군,서면행정복지센터,경상남도 남해군 서면 스포츠로 676,055-392-6701,055-392-6701은 경남 양산시 서창동 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3446,경남,남해군,고현면행정복지센터,경상남도 남해군 고현면 탑동로 42,055-860-8351,055-860-8351은 경남 남해군 고현면 주민센터의 전화번호입니다,,055-862-8219,,,전화번호오류,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
3447,경남,남해군,설천면행정복지센터,경상남도 남해군 설천면 설천로 695　,,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3449,경남,하동군,하동읍사무소,경상남도 하동군 하동읍 중앙로 70,055-350-1327,,,055-880-6021,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3450,경남,하동군,화개면사무소,경상남도 하동군 화개면 쌍계로 71-9,,,,055-880-6051,,,연결끊김 ,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3452,경남,하동군,적량면사무소,경상남도 하동군 적량면 대티길 9,055-880-6111,,,,,,,FALSE,기타,FALSE,FALSE,FALSE,0,매칭실패,매칭실패,웹 검색 완료 - 추가 검증 필요,
3453,경남,하동군,횡천면사무소,경상남도 하동군 횡천면 경서대로 1175-3,055-880-6144,055-880-6144은 경남 하동군 횡천면 주민센터의 전화번호입니다,,,,,,FALSE,기타,TRUE,TRUE,FALSE,80,전화→전화,매칭실패,Phase 0 자동 라벨링 완료,
