연번,시도,시군구,읍면동,주    소,전화번호,실제 기관명,올바른 전화번호,팩스번호,실제 기관명,올바른 팩스번호,팩스전송결과(250711),,
3313,경남,사천시,곤양면행정복지센터,경상남도 사천시 곤양면 성내공원길 11,055-831-5170,,,,,,#N/A,,a
3314,경남,사천시,곤명면행정복지센터,경상남도 사천시 곤명면 원전새길 64,055-831-5207,,,,,,#N/A,,b
3315,경남,사천시,서포면행정복지센터,경상남도 사천시 서포면 자구로 465-17,055-831-5235,,,055-831-5889,,,성공,,a
3316,경남,사천시,동서동행정복지센터,경상남도 사천시 수남길 102,055-831-5260,,,,,,#N/A,,b
3317,경남,사천시,선구동행정복지센터,경상남도 사천시 각산로 22,055-831-5290,,,055-638-3766,,,응답없음,,a
3318,경남,사천시,동서금동행정복지센터,경상남도 사천시 동금로 27,055-831-5322,,,,,,#N/A,,b
3319,경남,사천시,벌용동행정복지센터,경상남도 사천시 벌용길 60,055-831-5350,,,,,,#N/A,,a
3320,경남,사천시,향촌동행정복지센터,경상남도 사천시 향촌5길 28,055-831-5370,,,055-831-6085,,,성공,,b
3321,경남,사천시,남양동행정복지센터,경상남도 사천시 임내안길 65,,,,,,,#N/A,,a
3322,경남,김해시,진영읍행정복지센터,경상남도 김해시 진영읍 여래로20번길 11,055-359-0191,,,055-345-1011,,,성공,,b
3323,경남,김해시,주촌면행정복지센터,경상남도 김해시 주촌면 서부로1368번길 12,055-359-0771,,,055-359-0123,,,성공,,a
3324,경남,김해시,진례면행정복지센터,경상남도 김해시 진례면 진례로 241,055-359-1011,,,,,,#N/A,,b
3325,경남,김해시,한림면행정복지센터,경상남도 김해시 한림면 한림로 369,055-359-1051,,,055-330-2914,,,연결끊김 ,,a
3326,경남,김해시,생림면행정복지센터,경상남도 김해시 생림면 봉림로 40,055-359-1401,,,055-330-0126,,,라인혼잡,,b
3327,경남,김해시,상동면행정복지센터,경상남도 김해시 상동면 상동로 554,055-359-1441,,,055-359-6618,,,성공,,a
3328,경남,김해시,대동면행정복지센터,경상남도 김해시 대동면 대동로 610,055-359-1481,,,,,,#N/A,,b
3329,경남,김해시,동상동행정복지센터,경상남도 김해시 호계로517번길 8,055-359-1511,,,055-359-0129,,,성공,,a
3330,경남,김해시,회현동행정복지센터,경상남도 김해시 가락로63번길 33,055-359-1541,,,055-359-0130,,,성공,,b
3331,경남,김해시,부원동행정복지센터,경상남도 김해시 김해대로2371번길 24-16,055-359-1571,,,055-359-0131,,,성공,,a
3332,경남,김해시,내외동행정복지센터,경상남도 김해시 내외로 67,055-359-1601,,,055-359-0110,,,성공,,b
3333,경남,김해시,북부동행정복지센터,경상남도 김해시 해반천로 160,055-359-1671,,,055-359-0121,,,연결끊김 ,,a
3334,경남,김해시,칠산서부동행정복지센터,경상남도 김해시 전하로208번길 7-13,055-359-1831,,,055-359-0112,,,성공,,b
3335,경남,김해시,활천동행정복지센터,경상남도 김해시 인제로11번길 51,055-335-7110,,,,,,#N/A,,a
3336,경남,김해시,삼안동행정복지센터,경상남도 김해시 활천로255번길 12,055-359-7505,,,055-359-0114,,,성공,,b
3337,경남,김해시,불암동행정복지센터,경상남도 김해시 식만로 388,055-359-7541,,,055-321-4878,,,성공,,a
3338,경남,김해시,장유1동행정복지센터,경상남도 김해시 금관대로 579,055-359-7571,,,055-359-0116,,,성공,,b
3339,경남,김해시,장유2동행정복지센터,경상남도 김해시 능동로 43,055-359-7861,,,055-314-9552,,,통화중실패,,a
3340,경남,김해시,장유3동행정복지센터,경상남도 김해시 관동로 25,055-359-8921,,,055-359-0118,,,통화중실패,,b
3341,경남,밀양시,삼랑진읍행정복지센터,경상남도 밀양시 삼랑진읍 외송중앙길 6,,,,,,,#N/A,,a
3342,경남,밀양시,하남읍행정복지센터,경상남도 밀양시 하남읍 수산중앙로 53,055-391-2008,,,,,,#N/A,,b
3343,경남,밀양시,부북면행정복지센터,경상남도 밀양시 부북면 부북로 28,,,,055-359-6918,,,성공,,a
3344,경남,밀양시,상동면행정복지센터,경상남도 밀양시 상동면 상동로 554,,,,055-359-6618,,,성공,,b
3345,경남,밀양시,산외면행정복지센터,경상남도 밀양시 산외면 산외로 427,,,,055-359-6648,,,성공,,a
3346,경남,밀양시,산내면행정복지센터,경상남도 밀양시 산내면 산내로 322,055-359-5806,,,055-359-6678,,,성공,,b
3347,경남,밀양시,단장면행정복지센터,경상남도 밀양시 단장면 표충로 359,055-359-5807,,,055-359-6918,,,성공,,a
3348,경남,밀양시,상남면행정복지센터,경상남도 밀양시 상남면 상남로 1031,055-359-5808,,,055-359-6738,,,성공,,b
3349,경남,밀양시,초동면행정복지센터,경상남도 밀양시 초동면 초동로 111,,,,,,,#N/A,,a
3350,경남,밀양시,무안면행정복지센터,경상남도 밀양시 무안면 동부1길 13,055-352-2888,,,,,,#N/A,,b
3351,경남,밀양시,청도면행정복지센터,경상남도 밀양시 청도면 청도로 100,055-359-5811,,,055-359-6828,,,성공,,a
3352,경남,밀양시,내일동행정복지센터,경상남도 밀양시 중앙로 346,055-359-5812,,,,,,#N/A,,b
3353,경남,밀양시,내이동행정복지센터,경상남도 밀양시 중앙로 425-4,055-359-1601,,,055-359-5813,,,연결끊김 ,,a
3354,경남,밀양시,교동행정복지센터,경상남도 밀양시 교동로 189,055-392-7401,,,055-359-6948,,,성공,,b
3355,경남,밀양시,삼문동행정복지센터(임시청사),경상남도 밀양시 미리벌중앙로1길12-1(임시청사),055-359-5815,,,055-314-9552,,,통화중실패,,a
3356,경남,밀양시,가곡동행정복지센터,경상남도 밀양시 가곡14길 4,055-359-5816,,,055-356-7473,,,성공,,b
3357,경남,거제시,일운면사무소,경상남도 거제시 일운면 지세포4길 7,055-639-6460,,,,,,#N/A,,a
3358,경남,거제시,동부면사무소,경상남도 거제시 동부면 동부로 16,055-639-6002,,,055-639-6519,,,성공,,b
3359,경남,거제시,남부면사무소,경상남도 거제시 남부면 남부해안로 30,055-639-6003,,,055-639-6559,,,성공,,a
3360,경남,거제시,거제면사무소,경상남도 거제시 거제면 서상길 1,,,,055-639-6560,,,연결끊김 ,,b
3361,경남,거제시,둔덕면사무소,경상남도 거제시 둔덕면 거제남서로 4620,055-639-6593,,,,,,#N/A,,a
3362,경남,거제시,사등면사무소,경상남도 거제시 사등면 성포로 104,055-639-6006,,,,,,#N/A,,b
3363,경남,거제시,연초면사무소,경상남도 거제시 연초면 죽토로 11,055-639-6007,,,,,,#N/A,,a
3364,경남,거제시,하청면사무소,경상남도 거제시 하청면 하청로 12-7,055-639-6690,,,055-639-6719,,,성공,,b
3365,경남,거제시,장목면사무소,경상남도 거제시 장목면 장동1길 46-1,055-639-6009,,,,,,#N/A,,a
3366,경남,거제시,장승포동주민센터,경상남도 거제시 장승로 146-25,055-639-6750,,,055-682-5506,,,성공,,b
3367,경남,거제시,능포동주민센터,경상남도 거제시 능포로 182,055-639-6012,,,,,,#N/A,,a
3368,경남,거제시,아주동주민센터,경상남도 거제시 탑곡로 73,055-639-6013,,,,,,#N/A,,b
3369,경남,거제시,옥포1동주민센터,경상남도 거제시 옥포로2길 7,055-751-1000,,,055-639-6014,,,연결끊김 ,,a
3370,경남,거제시,옥포2동행정복지센터,경상남도 거제시 옥포로25길 20,055-639-6015,,,,,,#N/A,,b
3371,경남,거제시,장평동주민센터,경상남도 거제시 장평3로 10,055-639-6016,,,,,,#N/A,,a
3372,경남,거제시,고현동주민센터,경상남도 거제시 거제중앙로13길 24,055-639-6017,,,055-639-6920,,,응답없음,,b
3373,경남,거제시,상문동주민센터,경상남도 거제시 거제중앙로 1641,055-639-6018,,,055-639-6969,,,성공,,a
3374,경남,거제시,수양동주민센터,경상남도 거제시 제산로5길 26,055-639-6019,,,055-639-6989,,,성공,,b
3375,경남,양산시,물금읍행정복지센터,경상남도 양산시 물금읍 황산로 384,055-392-7020,,,,,,#N/A,,a
3376,경남,양산시,동면행정복지센터,경상남도 양산시 동면 내송로 37,055-392-7106,,,055-362-9898,,,연결끊김 ,,b
3377,경남,양산시,원동면행정복지센터,경상남도 양산시 원동면 원동마을길 36,,,,055-392-7157,,,연결끊김 ,,a
3378,경남,양산시,상북면행정복지센터,경상남도 양산시 상북면 상북중앙로 398,,,,055-362-9898,,,연결끊김 ,,b
3379,경남,양산시,하북면행정복지센터,경상남도 양산시 하북면 신평강변5길 12,,,,055-392-7251,,,연결끊김 ,,a
3380,경남,양산시,중앙동행정복지센터,경상남도 양산시 북안남5길 21(북부동),055-392-7304,,,055-272-5100,,,연결끊김 ,,b
3381,경남,양산시,양주동행정복지센터,경상남도 양산시 양주로 130(중부동),,,,055-392-7454,,,연결끊김 ,,a
3382,경남,양산시,삼성동행정복지센터,경상남도 양산시 신기서길 27(신기동),,,,055-392-7353,,,연결끊김 ,,b
3383,경남,양산시,강서동행정복지센터,경상남도 양산시 교동1길 18(교동),,,,055-392-7401,,,연결끊김 ,,a
3384,경남,양산시,서창동행정복지센터,경상남도 양산시 서창로 194(삼호동),055-392-6701,,,,,,#N/A,,b
3385,경남,양산시,소주동행정복지센터,경상남도 양산시 소주회야1길 5-26(소주동),,,,055-392-6751,,,연결끊김 ,,a
3386,경남,양산시,평산동행정복지센터,경상남도 양산시 평산로 71(평산동),,,,055-392-6830,,,연결끊김 ,,b
3387,경남,양산시,덕계동행정복지센터,경상남도 양산시 번영로 35(덕계동),055-392-6853,,,055-392-6857,,,연결끊김 ,,a
3388,경남,의령군,의령읍행정복지센터,경상남도 의령군 의령읍 의병로19길 15,055-570-4523,,,055-570-2822,,,연결끊김 ,,b
3389,경남,의령군,가례면사무소,경상남도 의령군 가례면 새가례로 40,055-570-4400,,,055-570-4409,,,성공,,a
3390,경남,의령군,칠곡면행정복지센터,경상남도 의령군 칠곡면 칠곡로 33,,,,,,,#N/A,,b
3391,경남,의령군,대의면사무소,경상남도 의령군 대의면 대의로 42,055-570-2628,,,055-570-4489,,,성공,,a
3392,경남,의령군,화정면사무소,경상남도 의령군 화정면 화정로 294,,,,,,,#N/A,,b
3393,경남,의령군,용덕면사무소,경상남도 의령군 용덕면 용암로1길 4,055-570-4562,,,055-570-4561,,,연결끊김 ,,a
3394,경남,의령군,정곡면행정복지센터,경상남도 의령군 정곡면 법정로 932-7,055-570-4600,,,055-570-4609,,,성공,,b
3395,경남,의령군,지정면사무소,경상남도 의령군 지정면 함의로5길 8,,,,055-639-6969,,,성공,,a
3396,경남,의령군,낙서면사무소,경상남도 의령군 낙서면 낙서로 509-3,055-570-4680,,,,,,#N/A,,b
3397,경남,의령군,부림면행정복지센터,경상남도 의령군 부림면 대한로 1761,055-570-4723,,,055-570-4729,,,성공,,a
3398,경남,의령군,봉수면사무소,경상남도 의령군 봉수면 대한로 1188,055-570-4780,,,055-570-4789,,,성공,,b
3399,경남,의령군,궁류면사무소,경상남도 의령군 궁류면 궁류로 124,055-570-4820,,,055-570-4829,,,성공,,a
3400,경남,의령군,유곡면사무소,경상남도 의령군 유곡면 마장로 10,055-570-2114,,,055-570-4869,,,성공,,b
3401,경남,함안군,가야읍행정복지센터,경상남도 함안군 가야읍 함안대로 505,055-580-3091,,,055-580-3098,,,성공,,a
3402,경남,함안군,칠원읍사무소,경상남도 함안군 칠원읍 원서로 4,055-580-3751,,,055-580-3798,,,성공,,b
3403,경남,함안군,함안면사무소,경상남도 함안군 함안면 성산로 15,055-580-3151,,,,,,#N/A,,a
3404,경남,함안군,군북면사무소,경상남도 함안군 군북면 지두2길 15,055-580-3251,,,,,,#N/A,,b
3405,경남,함안군,법수면사무소,경상남도 함안군 법수면 우거북길 16-3,055-580-3352,,,055-580-3351,,,연결끊김 ,,a
3406,경남,함안군,대산면사무소,경상남도 함안군 대산면 대산중앙로 176,055-253-9164,,,055-225-4842,,,성공,,b
3407,경남,함안군,칠서면사무소,경상남도 함안군 칠서면 청계2길 35,055-580-3551,,,,,,#N/A,,a
3408,경남,함안군,칠북면사무소,경상남도 함안군 칠북면 칠북로 32,055-580-3651,,,,,,#N/A,,b
3409,경남,함안군,산인면사무소,경상남도 함안군 산인면 가야로 211,055-580-3862,,,055-580-3898,,,성공,,a
3410,경남,함안군,여항면사무소,경상남도 함안군 여항면 여항로 50,,,,055-580-3950,,,연결끊김 ,,b
3411,경남,창녕군,창녕읍행정복지센터,경상남도 창녕군 창녕읍 종로 38-9,055-530-1000,,,055-532-0782,,,전화번호오류,,a
3412,경남,창녕군,남지읍행정복지센터,경상남도 창녕군 남지읍 낙동로 483,055-530-1000,,,055-530-6570,,,성공,,b
3413,경남,창녕군,고암면사무소,경상남도 창녕군 고암면 고암성산대로 8,055-530-6621,,,055-530-6630,,,성공,,a
3414,경남,창녕군,성산면사무소,경상남도 창녕군 성산면 이천길 6,055-272-5500,,,055-530-6670,,,성공,,b
3415,경남,창녕군,대합면사무소,경상남도 창녕군 대합면 도장골길 5,055-530-1000,,,055-530-6570,,,성공,,a
3416,경남,창녕군,이방면사무소,경상남도 창녕군 이방면 이방로 639,055-530-6741,,,055-530-6750,,,성공,,b
3417,경남,창녕군,유어면사무소,경상남도 창녕군 유어면 우포1대로 583,055-530-6781,,,,,,#N/A,,a
3418,경남,창녕군,대지면사무소,경상남도 창녕군 대지면 우포2로 975,055-530-6821,,,,,,#N/A,,b
3419,경남,창녕군,계성면사무소,경상남도 창녕군 장마면 영산계성로 256,055-530-6861,,,055-530-6870,,,성공,,a
3420,경남,창녕군,영산면사무소,경상남도 창녕군 영산면 로터리길 15,055-530-6901,,,055-530-6910,,,성공,,b
3421,경남,창녕군,장마면사무소,경상남도 창녕군 장마면 강리길 23,055-530-1000,,,055-530-6950,,,성공,,a
3422,경남,창녕군,도천면사무소,경상남도 창녕군 도천면 도천3길 5,055-530-6981,,,055-530-6990,,,성공,,b
3423,경남,창녕군,길곡면사무소,경상남도 창녕군 길곡면 증산2길 19,055-530-7021,,,055-530-7030,,,성공,,a
3424,경남,창녕군,부곡면사무소,경상남도 창녕군 부곡면 부곡로 65,,,,055-530-7070,,,성공,,b
3425,경남,고성군,고성읍행정복지센터,경상남도 고성군 고성읍 송학로 93,055-670-5001,,,,,,#N/A,,a
3426,경남,고성군,삼산면사무소,경상남도 고성군 삼산면 공룡로 2137,,,,,,,#N/A,,b
3427,경남,고성군,하일면사무소,경상남도 고성군 하일면 공룡로 979,055-670-3041,,,055-670-3048,,,연결끊김,,a
3428,경남,고성군,하이면사무소,경상남도 고성군 하이면 공룡로 1,055-670-2114,,,055-670-3048,,,연결끊김,,b
3429,경남,고성군,상리면사무소,경상남도 고성군 상리면 척번정길 105,055-670-5201,,,,,,#N/A,,a
3430,경남,고성군,대가면사무소,경상남도 고성군 대가면 대가로 471,055-670-5252,,,055-570-4489,,,성공,,b
3431,경남,고성군,영현면사무소,경상남도 고성군 영현면 대가로 1681,055-670-5301,,,,,,#N/A,,a
3432,경남,고성군,영오면사무소,경상남도 고성군 영오면 영산1길 7,055-670-5351,,,,,,#N/A,,b
3433,경남,고성군,개천면사무소,경상남도 고성군 개천면 옥천로 1278,055-670-5411,,,,,,#N/A,,a
3434,경남,고성군,구만면사무소,경상남도 고성군 구만면 영회로 1765,055-670-5451,,,,,,#N/A,,b
3435,경남,고성군,회화면사무소,경상남도 고성군 회화면 배둔로 80,,,,055-670-5501,,,연결끊김 ,,a
3436,경남,고성군,마암면사무소,경상남도 고성군 마암면 옥천로 247,055-670-5551,,,,,,#N/A,,b
3437,경남,고성군,동해면사무소,경상남도 고성군 동해면 장기3길 100,,,,,,,#N/A,,a
3438,경남,고성군,거류면사무소,경상남도 고성군 거류면 당동3길 5,055-670-5651,,,,,,#N/A,,b
3439,경남,남해군,남해읍행정복지센터,경상남도 남해군 남해읍 남해읍 화전로 81　,,,,,,,#N/A,,a
